target_smiles	sampled_smiles_1	sampled_smiles_2	sampled_smiles_3	sampled_smiles_4	sampled_smiles_5	sampled_smiles_6	sampled_smiles_7	sampled_smiles_8	sampled_smiles_9	sampled_smiles_10	loglikelihood_1	loglikelihood_2	loglikelihood_3	loglikelihood_4	loglikelihood_5	loglikelihood_6	loglikelihood_7	loglikelihood_8	loglikelihood_9	loglikelihood_10
O=C1CCC2(CCNC2)CC1	c1ccc(CN2CCC3(CCC4(CC3)OCCO4)C2)cc1	CC(C)(C)OC(=O)N1CCC2(CCC3(CC2)OCCO3)C1	C1CC2(CCC3(CC2)OCCO3)CN1Cc1ccccc1	C1COC2(CCC3(CCN(Cc4ccccc4)C3)CC2)O1	C1C2(OCCO2)CCC2(CCN(Cc3ccccc3)C2)C1	C1C2(OCCO2)CCC2(CN(Cc3ccccc3)CC2)C1	C1N(Cc2ccccc2)CCC12CCC1(OCCO1)CC2	C1N(Cc2ccccc2)CC2(CCC3(OCCO3)CC2)C1	c1ccccc1CN1CC2(CCC3(OCCO3)CC2)CC1	C1CC2(CCC13OCCO3)CN(Cc1ccccc1)CC2	-2.22568	-2.7877734	-3.4751294	-3.5193033	-4.039831	-4.1358113	-4.1454005	-4.2487082	-4.4606376	-4.510093
Cc1c(CNC2CC2)ccnc1Cl	Cc1c(CO)ccnc1Cl	Cc1c(C2OCCO2)ccnc1Cl	c1(C)c(Cl)nccc1CO	c1(C)c(CO)ccnc1Cl	n1c(Cl)c(C)c(CO)cc1	C1CC1NN(Cc1ccnc(Cl)c1C)C1CC1	C1C(NN(Cc2c(C)c(Cl)ncc2)C2CC2)C1	C1(NN(Cc2ccnc(Cl)c2C)C2CC2)CC1	N(C1CC1)(Cc1c(C)c(Cl)ncc1)C1CC1	C1C(NN(Cc2ccnc(Cl)c2C)C(=O)OC)C1	-0.77486134	-3.439323	-3.6696188	-3.721253	-4.063068	-4.4169326	-4.6258774	-4.6878242	-4.9144826	-5.134367
CN1CCN(Cc2c(CO)c(Cl)nc3cc4c(cc23)OCCO4)CC1	CN1CCNCC1.COC(=O)c1c(Cl)nc2cc3c(cc2c1CCl)OCCO3	c12cc3c(cc1c(CCl)c(C(OC)=O)c(Cl)n2)OCCO3.C1CN(C)CCN1	c12cc3c(cc1c(CCl)c(C(=O)OC)c(Cl)n2)OCCO3.C1CN(C)CCN1	c1c2c(cc3c(CCl)c(C(OC)=O)c(Cl)nc13)OCCO2.C1CN(C)CCN1	c12cc3c(cc1c(CCl)c(C(OC)=O)c(Cl)n2)OCCO3.C1N(C)CCNC1	c12cc3c(cc1c(CCl)c(C(=O)OC)c(Cl)n2)OCCO3.C1N(C)CCNC1	c12c(cc3c(c1)OCCO3)c(CCl)c(C(OC)=O)c(Cl)n2.C1CN(C)CCN1	c12c(cc3c(c1)OCCO3)c(CCl)c(C(=O)OC)c(Cl)n2.C1CN(C)CCN1	c12c(cc3c(c1)OCCO3)c(CCl)c(C(OC)=O)c(Cl)n2.C1N(C)CCNC1	c12c(cc3c(c1)OCCO3)c(CCl)c(C(=O)OC)c(Cl)n2.C1N(C)CCNC1	-0.6720727	-7.6279273	-7.6372514	-7.6796937	-7.693274	-7.7054863	-7.797365	-7.797507	-7.8633575	-7.865921
COc1ccc2c(c1)OCC2CC(=O)O	CCOC(=O)Cc1coc2cc(OC)ccc12	COc1cc2occ(CC(=O)OCC)c2cc1	COc1cc2occ(CC(OCC)=O)c2cc1	c1(CC(=O)OCC)coc2cc(OC)ccc12	c1(CC(OCC)=O)coc2cc(OC)ccc12	COc1ccc2c(occ2CC(=O)OCC)c1	COc1ccc2c(occ2CC(OCC)=O)c1	c1(CC(=O)OCC)c2ccc(OC)cc2oc1	c1(CC(OCC)=O)c2ccc(OC)cc2oc1	O=C(OCC)Cc1coc2cc(OC)ccc21	-0.7682263	-4.741864	-4.788311	-5.1678886	-5.225578	-5.373149	-5.439821	-5.450675	-5.4523263	-5.6479383
CC(C)c1nc(COCc2ccccc2)n(CC(C)(C)O)c1Sc1cc(Cl)cc(Cl)c1	CC(=O)CBr.CC(C)c1nc(COCc2ccccc2)[nH]c1Sc1cc(Cl)cc(Cl)c1CS	CC(=O)CBr.CC(C)c1nc(COCc2ccccc2)[nH]c1Sc1cc(Cl)cc(Cl)c1CCCl	CC(=O)CBr.CC(C)c1nc(COCc2ccccc2)[nH]c1Sc1cc(Cl)cc(Cl)c1C(C)CCl	CC(=O)CBr.CC(C)c1nc(COCc2ccccc2)[nH]c1Sc1cc(Cl)cc(Cl)c1CBr	CC(=O)CBr.CC(C)c1nc(COCc2ccccc2)[nH]c1Sc1cc(Cl)cc(Cl)c1C(C)C	CC(=O)CBr.CC(C)c1nc(COCc2ccccc2)[nH]c1Sc1cc(Cl)cc(Cl)c1CP(=O)(O)O	CC(=O)CBr.CC(C)c1nc(COCc2ccccc2)[nH]c1Sc1cc(Cl)cc(Cl)c1CP(=O)(OC)OC	CC(=O)CBr.CC(C)c1nc(COCc2ccccc2)[nH]c1Sc1cc(Cl)cc(Cl)c1C(CCl)=O	CC(=O)CBr.CC(C)c1nc(COCc2ccccc2)[nH]c1Sc1cc(Cl)cc(Cl)c1C(CCl)O	CC(=O)CBr.CC(C)c1nc(COCc2ccccc2)[nH]c1Sc1cc(Cl)cc(Cl)c1C(CCl)C	-1.5858516	-1.9964257	-2.386178	-3.6041532	-3.7651606	-5.623506	-5.716383	-6.0410624	-6.1574993	-6.4463043
CN(C)c1ccc(-c2cnc3ccc(N[C@H]4CC[C@H](O)CC4)nn23)cn1	CN(C)c1ccc(B(O)O)cn1O[C@H]1CC[C@H](N)CC1.Clc1ccc2ncc(I)n2n1	CN(C)c1ccc(B(O)O)cn1O[C@H]1CC[C@H](N)CC1.Ic1cnc2ccc(Cl)nn12	CN(C)c1ccc(B(O)O)cn1O[C@H]1CC[C@H](N)CC1.Ic1n2nc(Cl)ccc2nc1	CN(C)c1ccc(B(O)O)cn1O[C@H]1CC[C@H](N)CC1.Ic1n2c(ccc(Cl)n2)nc1	CN(C)c1ccc(B(O)O)cn1O[C@H]1CC[C@H](N)CC1.Ic1n2c(nc1)ccc(Cl)n2	CN(C)c1ccc(B(O)O)cn1O[C@H]1CC[C@H](N)CC1.Ic1cnc2n1nc(Cl)cc2	CN(C)c1ccc(B(O)O)cn1O[C@H]1CC[C@H](N)CC1.Ic1cnc2ccc(Cl)nn21	[C@H]1(On2c(N(C)C)ccc(B(O)O)c2)CC[C@H](N)CC1.c1cc(Cl)nn2c(I)cnc12	n1(O[C@H]2CC[C@H](N)CC2)c(N(C)C)ccc(B(O)O)c1.c1(I)cnc2ccc(Cl)nn12	n1(O[C@H]2CC[C@H](N)CC2)c(N(C)C)ccc(B(O)O)c1.c1cc(Cl)nn2c(I)cnc12	-0.6862005	-3.430469	-5.9966965	-6.6487074	-6.744882	-7.088174	-7.230704	-8.201201	-8.221631	-8.243317
CC(C)(C)OC(=O)Cc1ccccc1CNC(=O)OCc1ccccc1	CC(C)(C)OC(=O)Cc1ccccc1CN(OC(Cl)=C(Cl)OCc1ccccc1)C(=O)OC(C)(C)C	CC(C)(C)OC(=O)Cc1ccccc1CBr.NO=C(Cl)OCc1ccccc1	CC(C)(C)OC(=O)Cc1ccccc1CBr.NN=C(Cl)OCc1ccccc1	CC(C)(C)OC(=O)Cc1ccccc1CBr.N(=C(Cl)OCc1ccccc1)O	CC(C)(C)OC(=O)Cc1ccccc1CBr.N(=C(OCc1ccccc1)Cl)O	CC(C)(C)OC(=O)Cc1ccccc1CBr.N(OC(Cl)=C(OCc1ccccc1)Cl)=Cc1ccccc1	CC(C)(C)OC(=O)Cc1ccccc1CN(OC(=C(Cl)OCc1ccccc1)Cl)C(=O)OC(C)(C)C	CC(C)(C)OC(=O)Cc1ccccc1CBr.N(OC(=C(Cl)OCc1ccccc1)Cl)=Cc1ccccc1	CC(C)(C)OC(=O)Cc1ccccc1CN(OC(=C(Cl)OCc1ccccc1)Cl)C(OC(C)(C)C)=O	CC(C)(C)OC(=O)Cc1ccccc1CBr.N(OC(Cl)=C(OCc1ccccc1)Cl)=Cc1ccccc1CN	-1.3661493	-2.5316381	-2.5812943	-4.2996144	-4.7603354	-4.7990513	-4.9468474	-5.2766194	-5.424615	-6.4772916
COc1cc(C)c(C=C2C(=O)Nc3ccc(Br)cc32)cc1C(C)C	CN(C)C=O.COc1cc(C)c(Br)cc1C(C)CO=C1Cc2cc(Br)ccc2N1	COc1cc(C)c(Br)cc1C(C)CO=C1Cc2cc(Br)ccc2N1.CN(C)C=O	COc1cc(C)c(Br)cc1C(C)CO=C1Cc2cc(Br)ccc2N1.O=CN(C)C	COc1cc(C)c(Br)cc1C(C)CO=C1Cc2cc(Br)ccc2N1.C(=O)N(C)C	c1(C(C)CO=C2Nc3c(cc(Br)cc3)C2)c(OC)cc(C)c(Br)c1.O=CN(C)C	c1(C(C)CO=C2Nc3ccc(Br)cc3C2)c(OC)cc(C)c(Br)c1.CN(C)C=O	c1(C(C)CO=C2Nc3c(cc(Br)cc3)C2)c(OC)cc(C)c(Br)c1.CN(C)C=O	c1(C(C)CO=C2Nc3ccc(Br)cc3C2)c(OC)cc(C)c(Br)c1.CN(C=O)C	c1(C(C)CO=C2Nc3c(cc(Br)cc3)C2)c(OC)cc(C)c(Br)c1.CN(C=O)C	c1(C(C)CO=C2Nc3c(cc(Br)cc3)C2)cc(Br)c(C)cc1OC.CN(C)C=O	-1.3238095	-2.0760489	-3.118154	-6.955859	-7.458661	-7.833219	-7.8376517	-7.855597	-7.855634	-7.862683
CC1(OS(N)(=O)=O)CC1	CC1(O)CC1N.O=S(=O)(Cl)Cl	C1C(C)(O)C1N.O=S(=O)(Cl)Cl	C1C(C)(O)C1N.ClS(=O)(Cl)=O	C1C(C)(O)C1N.ClS(=O)(=O)Cl	CC1(O)CC1N.O=S(Cl)(Cl)=O	CC1(O)CC1N.O=S(Cl)(=O)Cl	C1C(C)(O)C1N.O=S(Cl)(=O)Cl	CC1(O)C(N)C1.ClS(=O)(Cl)=O	C1(C)(O)C(N)C1.ClS(=O)(=O)Cl	C1(C)(O)C(N)C1.ClS(=O)(Cl)=O	-0.56820005	-5.789898	-6.0033317	-6.022355	-6.04647	-6.108713	-6.116051	-6.1658897	-6.536931	-6.5416465
COc1ccc(Cn2cc(-c3nc(NC(=O)OC(C)(C)C)sc3CO)c(C(C)O)n2)cc1	CC(C)(C)OC(=O)Nc1nc(Br)c(C=O)s1.COc1ccc(Cn2cc(B3OC(C)(C)C(C)(C)O3)c(C(C)O)n2)cc1	CC(C)(C)OC(=O)Nc1nc(B2OC(C)(C)C(C)(C)O2)c(C=O)s1.COc1ccc(Cn2cc(I)c(C(C)O)n2)cc1	CC1(C)C(C)(C)OB(c2cn(Cc3ccc(OC)cc3)nc2C(O)C)O1.CC(C)(OC(=O)Nc1sc(C=O)c(Br)n1)C	CC1(C)C(C)(C)OB(c2cn(Cc3ccc(OC)cc3)nc2C(O)C)O1.CC(C)(OC(=O)Nc1nc(Br)c(C=O)s1)C	CC1(C)C(C)(C)OB(c2cn(Cc3ccc(OC)cc3)nc2C(O)C)O1.CC(C)(C)OC(=O)Nc1nc(Br)c(C=O)s1	CC1(C)C(C)(C)OB(c2cn(Cc3ccc(OC)cc3)nc2C(O)C)O1.CC(C)(C)OC(=O)Nc1sc(C=O)c(Br)n1	CC1(C)C(C)(C)OB(c2cn(Cc3ccc(OC)cc3)nc2C(C)O)O1.CC(C)(OC(=O)Nc1sc(C=O)c(Br)n1)C	CC1(C)C(C)(C)OB(c2cn(Cc3ccc(OC)cc3)nc2C(C)O)O1.CC(C)(OC(=O)Nc1nc(Br)c(C=O)s1)C	CC1(C)C(C)(C)OB(c2cn(Cc3ccc(OC)cc3)nc2C(C)O)O1.CC(C)(C)OC(=O)Nc1nc(Br)c(C=O)s1	CC1(C)C(C)(C)OB(c2c(C(C)O)nn(Cc3ccc(OC)cc3)c2)O1.CC(C)(C)OC(=O)Nc1sc(C=O)c(Br)n1	-1.2271674	-1.5289578	-9.205682	-9.208815	-9.211253	-9.218607	-9.219768	-9.222576	-9.230765	-9.424444
CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCc2nnn[nH]2)c(Cl)c1	CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCC#N)c(Cl)c1OS(C)(=O)=O.[N-]=[N+]=[N-]	CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCC#N)c(Cl)c1Cl.[N-]=[N+]=[N-]	CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCC#N)c(Cl)c1OS(=O)(=O)C.[N-]=[N+]=[N-]	CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCC#N)c(Cl)c1S(C)(=O)=O.[N-]=[N+]=[N-]	CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCC#N)c(Cl)c1OS(=O)(=O)C.[N+](=[N-])=[N-]	CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCC#N)c(Cl)c1I.[N-]=[N+]=[N-]	CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCC#N)c(Cl)c1CBr.[N-]=[N+]=[N-]	CS(=O)(=O)c1ccc(Oc2cc(Cl)ccc2CCC#N)c(Cl)c1Br.[N-]=[N+]=[N-]	c1(Cl)c(Oc2cc(Cl)ccc2CCC#N)ccc(S(=O)(=O)C)c1Br.[N-]=[N+]=[N-]	c1(Cl)c(Oc2c(CCC#N)ccc(Cl)c2)ccc(S(=O)(=O)C)c1Br.[N-]=[N+]=[N-]	-0.68515265	-4.5196605	-4.934276	-5.138607	-5.8835	-6.0520306	-6.158224	-6.2855535	-7.616821	-7.908843
CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ccnc3ccc(C(F)(F)F)cc23)C1=O	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)OC(C)(C)C)C1=O.FC(F)(Br)c1ccc2nccc(Cl)c2c1	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)OC(C)(C)C)C1=O.FC(F)(c1ccc2nccc(Cl)c2c1)Br	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)OC(C)(C)C)C1=O	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)OC(C)(C)C)C1=O.FC(F)(c1ccc2c(c(Cl)ccn2)c1)Br	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)OC(C)(C)C)C1=O.FC(F)(c1cc2c(Cl)ccnc2cc1)Br	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)OC(C)(C)C)C1=O.FC(F)(c1ccc2c(c1)c(Cl)ccn2)Br	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)OC(C)(C)C)C1=O.FC(F)(c1cc2c(nccc2Cl)cc1)Br	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)OC(C)(C)C)C1=O.FC(F)(Br)c1ccc2c(c(Cl)ccn2)c1	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)OC(C)(C)C)C1=O.FC(F)(Br)c1cc2c(Cl)ccnc2cc1	CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)OC(C)(C)C)C1=O.FC(F)(c1ccc2nccc(Cl)c2c1)S(=O)(=O)C(F)(F)F	-0.96845317	-2.927904	-3.9909313	-4.4476204	-4.5004005	-5.1037407	-5.353405	-5.398672	-5.6300616	-6.321771
Fc1cc(Cl)ccc1C=Cc1nc(COc2ncc(CCCCn3ccnn3)cn2)co1	ClCc1coc(C=Cc2ccc(Cl)cc2F)n1.On1cc(CCCCn2ccnn2)cnc1Cl	Fc1cc(Cl)ccc1C=Cc1nc(CCl)co1.On1cc(CCCCn2ccnn2)cnc1Cl	ClCc1coc(C=Cc2ccc(Cl)cc2F)n1.Clc1ncc(CCCCn2ccnn2)cn1O	ClCc1coc(C=Cc2ccc(Cl)cc2F)n1.OClc1ncc(CCCCn2ccnn2)cn1O	Clc1ncc(CCCCn2ccnn2)cn1O.Fc1cc(Cl)ccc1C=Cc1nc(CCl)co1	Clc1ccc(C=Cc2nc(CCl)co2)c(F)c1.On1cc(CCCCn2ccnn2)cnc1Cl	Clc1ccc(C=Cc2nc(CCl)co2)c(F)c1.c1(CCCCn2ccnn2)cnc(Cl)n(O)c1	Clc1n(O)cc(CCCCn2nncc2)cn1.c1(C=Cc2ccc(Cl)cc2F)occ(COCl)n1	Clc1n(O)cc(CCCCn2nncc2)cn1.c1(C=Cc2c(F)cc(Cl)cc2)occ(COCl)n1	Clc1n(O)cc(CCCCn2ccnn2)cn1.c1(C=Cc2ccc(Cl)cc2F)occ(COCl)n1	-1.7848811	-2.1922605	-2.8376153	-4.153128	-4.390178	-5.911175	-8.006374	-8.327414	-8.347837	-8.397096
CCOC(=O)c1nn2c(c1OCc1ccccc1)C(=O)N(C)CC2C#N	CCOC(=O)c1nn2c(c1OCc1ccccc1)C(=O)N(C)CC2C(=O)O.CN(C)C=O	c1cccc(COc2c3n(nc2C(OCC)=O)C(C(=O)O)CN(C)C3=O)c1.CN(C)C=O	c1cccc(COc2c3n(nc2C(OCC)=O)C(C(O)=O)CN(C)C3=O)c1.CN(C)C=O	c1cccc(COc2c3n(nc2C(=O)OCC)C(C(=O)O)CN(C)C3=O)c1.CN(C)C=O	c1cccc(COc2c(C(=O)OCC)nn3c2C(=O)N(C)CC3C(O)=O)c1.CN(C)C=O	c1cccc(COc2c(C(=O)OCC)nn3c2C(=O)N(C)CC3C(=O)O)c1.CN(C)C=O	c1ccccc1COc1c2n(nc1C(OCC)=O)C(C(=O)O)CN(C)C2=O.CN(C)C=O	c1ccccc1COc1c2n(nc1C(=O)OCC)C(C(=O)O)CN(C)C2=O.CN(C)C=O	c1ccccc1COc1c(C(OCC)=O)nn2c1C(=O)N(C)CC2C(O)=O.CN(C)C=O	c1ccccc1COc1c(C(=O)OCC)nn2c1C(=O)N(C)CC2C(O)=O.CN(C)C=O	-0.62449366	-6.933895	-6.9394474	-7.002559	-7.0368633	-7.04005	-7.1848564	-7.2635293	-7.2699943	-7.270307
Nc1ccc(C(=O)CN2CCN(Cc3ccccc3)CC2)cc1	O=C(CBr)c1ccc([N+](=O)[O-])cc1.c1ccc(CN2CCNCC2)cc1	C1NCCN(Cc2ccccc2)C1.c1cc(C(=O)CBr)ccc1[N+]([O-])=O	C1N(Cc2ccccc2)CCNC1.c1cc(C(=O)CBr)ccc1[N+]([O-])=O	C1NCCN(Cc2ccccc2)C1.c1cc(C(CBr)=O)ccc1[N+]([O-])=O	C1NCCN(Cc2ccccc2)C1.c1cc(C(=O)CBr)ccc1[N+](=O)[O-]	C1N(Cc2ccccc2)CCNC1.c1cc(C(CBr)=O)ccc1[N+]([O-])=O	C1NCCN(Cc2ccccc2)C1.c1cc(C(CBr)=O)ccc1[N+](=O)[O-]	C1N(Cc2ccccc2)CCNC1.c1cc(C(=O)CBr)ccc1[N+](=O)[O-]	C1NCCN(Cc2ccccc2)C1.c1cc([N+]([O-])=O)ccc1C(=O)CBr	C1N(Cc2ccccc2)CCNC1.c1cc(C(CBr)=O)ccc1[N+](=O)[O-]	-0.7291221	-7.3989706	-7.419977	-7.442868	-7.4537916	-7.4641914	-7.4752207	-7.476902	-7.477692	-7.498966
CCOc1ccc(SC(c2cnc(C=O)cc2C)c2cc(F)ccc2F)cc1	CCOc1ccc(SC(c2cnc(Br)cc2C)c2cc(F)ccc2F)cc1CNC.O=CO	CCOc1ccc(SC(c2c(C)cc(Br)nc2)c2c(F)ccc(F)c2)cc1CNC.OC=O	CCOc1ccc(SC(c2c(C)cc(Br)nc2)c2cc(F)ccc2F)cc1CNC.OC=O	CCOc1ccc(SC(c2c(C)cc(Br)nc2)c2c(F)ccc(F)c2)cc1CNC.O=CO	CCOc1ccc(SC(c2c(C)cc(Br)nc2)c2c(F)ccc(F)c2)cc1CNC.C(O)=O	c1(C(Sc2ccc(OCC)c(CNC)c2)c2cnc(Br)cc2C)c(F)ccc(F)c1.OC=O	c1(C(Sc2ccc(OCC)c(CNC)c2)c2c(F)ccc(F)c2)c(C)cc(Br)nc1.OC=O	c1(C(Sc2ccc(OCC)c(CNC)c2)c2c(C)cc(Br)nc2)c(F)ccc(F)c1.OC=O	c1(C(Sc2ccc(OCC)c(CNC)c2)c2c(C)cc(Br)nc2)c(F)ccc(F)c1.C(O)=O	c1(C(Sc2ccc(OCC)c(CNC)c2)c2c(F)ccc(F)c2)c(C)cc(Br)nc1.C(O)=O	-0.69424754	-7.2335687	-7.239444	-7.351263	-7.719597	-7.797237	-7.925339	-7.9341044	-8.413015	-8.429037
O=c1[nH]nc(CBr)cc1C(F)(F)F	Cc1cc(C(F)(F)F)c(=O)[nH]n1O=C1CCC(=O)N1.O=C1CCC(=O)N1Br	Cc1cc(C(F)(F)F)c(=O)[nH]n1ON=C1CCC(=O)N1.O=C1CCC(=O)N1Br	BrN1C(=O)CCC1=O.c1(=O)[nH]n(ON=C2NC(=O)CC2)c(C)cc1C(F)(F)F	BrN1C(=O)CCC1=O.FC(F)(F)c1c(=O)[nH]n(ON=C2NC(=O)CC2)c(C)c1	BrN1C(=O)CCC1=O.c1(C(F)(F)F)c(=O)[nH]n(ON=C2NC(=O)CC2)c(C)c1	BrN1C(=O)CCC1=O.c1(C(F)(F)F)cc(C)n(ON=C2NC(=O)CC2)[nH]c1=O	BrN1C(=O)CCC1=O.FC(F)(c1c(=O)[nH]n(ON=C2NC(=O)CC2)c(C)c1)F	C1(=O)CCC(=O)N1O=C(CCC(=O)N)On1[nH]c(=O)c(C(F)(F)F)cc1C.BrC(Br)(Br)Br	BrN1C(=O)CCC1=O.FC(F)(F)c1c(=O)[nH]n(ON=C2CCC(=O)N2)c(C)c1	C1(=O)CCC(=O)N1O=C(CCC(=O)N)On1c(C)cc(C(F)(F)F)c(=O)[nH]1.BrN1C(=O)CCC1=O	-1.3697256	-4.0786347	-5.8150077	-6.109986	-6.144158	-6.1820397	-6.2689166	-6.280353	-6.33387	-6.6340685
CCSc1nc2ccccc2cc1NC(=O)CC1CCCCC1	CCSc1nc2ccccc2cc1NO=C(O)CC1CCCCC1	CCSc1nc2ccccc2cc1NO=C(CC1CCCCC1)OC1CCCCO1	CCSc1nc2ccccc2cc1N(OC(=O)CC1CCCCC1)C(=O)OC(C)(C)C	CCSc1nc2ccccc2cc1N(OC(=O)CC1CCCCC1)C(=O)CC1CCCCC1	CCSc1nc2ccccc2cc1NO=C(OC1CCCCO1)CC1CCCCC1	CCSc1nc2ccccc2cc1N(OC(CC1CCCCC1)=O)C(=O)CC1CCCCC1	CCSc1nc2ccccc2cc1N(OC(CC1CCCCC1)=O)C(OC(C)(C)C)=O	CCSc1nc2ccccc2cc1N(OC(CC1CCCCC1)=O)Cl	CCSc1nc2ccccc2cc1N(OC(CC1CCCCC1)=O)C(CC1CCCCC1)=O	CCSc1nc2ccccc2cc1NO=C(CC1CCCCC1)OC(C)=O	-1.2729087	-2.791414	-3.1957228	-3.68765	-3.6952305	-4.0853634	-4.1257734	-4.3597407	-4.9695053	-5.355775
Cc1cn(C)c2c1N(C(=O)CN1CCCC1)c1ccccc1NC2=O	Cc1cn(C)c2c1Nc1ccccc1NC2=O.O=C(O)CN1CCCC1	Cc1cn(C)c2c1Nc1ccccc1NC2=O.OC(CN1CCCC1)=O	Cc1cn(C)c2c1Nc1ccccc1NC2=O.OC(=O)CN1CCCC1	Cc1cn(C)c2c1Nc1ccccc1NC2=O.O=C(CCl)O	Cc1cn(C)c2c1Nc1ccccc1NC2=O.OC(CCl)=O	Cc1cn(C)c2c1Nc1ccccc1NC2=O.O=C(CCl)ON=C(O)CN1CCCC1	n1(C)c2c(c(C)c1)Nc1c(cccc1)NC2=O.C1CCCN1CC(=O)O	c1ccc2c(c1)Nc1c(n(C)cc1C)C(=O)N2.C1CCCN1CC(=O)O	n1(C)c2c(c(C)c1)Nc1c(cccc1)NC2=O.C1CCCN1CC(O)=O	c1ccc2c(c1)Nc1c(n(C)cc1C)C(=O)N2.C1CCCN1CC(O)=O	-0.87068677	-3.3263981	-3.8576515	-3.967262	-4.900353	-7.571448	-8.2619295	-8.268315	-8.296297	-8.298216
COC(=O)c1ccc(COCc2ccc(-c3ccccc3)o2)cc1-c1ccccc1C	COC(=O)c1ccc(CCl)cc1-c1ccccc1CO.OCc1ccc(-c2ccccc2)o1	COC(=O)c1ccc(CCl)cc1-c1ccccc1CBr.OCc1ccc(-c2ccccc2)o1	COC(=O)c1ccc(CCl)cc1-c1ccccc1C(=O)O.OCc1ccc(-c2ccccc2)o1	COC(=O)c1ccc(CCl)cc1-c1ccccc1CCl.OCc1ccc(-c2ccccc2)o1	COC(=O)c1ccc(CCl)cc1-c1ccccc1C=O.OCc1ccc(-c2ccccc2)o1	COC(=O)c1ccc(CCl)cc1-c1ccccc1C(O)=O.c1(-c2ccc(CO)o2)ccccc1	COC(=O)c1ccc(CCl)cc1-c1ccccc1C(O)=O.c1cccc(-c2oc(CO)cc2)c1	COC(=O)c1ccc(CCl)cc1-c1ccccc1C(O)=O.c1cccc(-c2ccc(CO)o2)c1	COC(=O)c1ccc(CCl)cc1-c1ccccc1C(O)=O.c1cc(-c2ccccc2)oc1CO	COC(=O)c1ccc(CCl)cc1-c1ccccc1C(O)=O.c1(-c2ccccc2)oc(CO)cc1	-1.0093892	-3.1577778	-3.213665	-3.7276177	-4.466481	-6.9713783	-7.067494	-7.0823565	-7.3539724	-7.3673162
