target_smiles	sampled_smiles_1	sampled_smiles_2	sampled_smiles_3	sampled_smiles_4	sampled_smiles_5	sampled_smiles_6	sampled_smiles_7	sampled_smiles_8	sampled_smiles_9	sampled_smiles_10	loglikelihood_1	loglikelihood_2	loglikelihood_3	loglikelihood_4	loglikelihood_5	loglikelihood_6	loglikelihood_7	loglikelihood_8	loglikelihood_9	loglikelihood_10
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCCCN1CC(O)C(O)[C@H](O)C1CO	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.OC[C@H]1N(CCCCl)C[C@H](O)[C@@H](O)[C@@H]1O	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.O[C@H]1CN(CCCCl)[C@H](CO)[C@@H](O)[C@@H]1O	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.ClCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.O[C@H]1[C@H](O)[C@@H](CO)N(CCCCl)C[C@@H]1O	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.[C@H]1(O)[C@H](O)[C@@H](CO)N(CCCCl)C[C@@H]1O	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.[C@H]1(CO)N(CCCCl)C[C@H](O)[C@@H](O)[C@@H]1O	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCl	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.[C@H]1(O)[C@H](O)[C@@H](O)CN(CCCCl)[C@@H]1CO	[C@H]1(O)[C@H](O)[C@@H](CO)N(CCCCl)C[C@@H]1O.C(=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)\CC	-0.63777107	-4.8219256	-4.9876246	-6.478924	-7.1736965	-7.395336	-7.5529513	-7.8125787	-8.237563	-9.896697
COC=Cc1cc(Cl)ccc1-c1ccc(Br)c2ccccc12	CC(C)(C)O[K].O=Cc1cc(Cl)ccc1-c1ccc(Br)c2ccccc12	CC(C)(C)O[SiH2](=O)OCc1cc(Cl)ccc1B(O)O.O=Cc1cc(Cl)ccc1-c1ccc(Br)c2ccccc12	CC(C)(C)O[P+](OCc1cc(Cl)ccc1B(O)O)OC(C)(C)C.O=Cc1cc(Cl)ccc1-c1ccc(Br)c2ccccc12	CC(C)(C)O[SiH2](=O)OCc1cc(Cl)ccc1B(O)O.Brc1ccc(Br)c2ccccc21	CC(C)(C)O[SiH2](=O)OCc1cc(Cl)ccc1B(O)O.Brc1ccc(Br)c2c1cccc2	CC(C)(C)O[SiH2](=O)OCc1cc(Cl)ccc1B(O)O.Brc1ccc(Br)c2ccccc12	CC(C)(C)O[SiH2](=Cc1c(B(O)O)ccc(Cl)c1)C.c1cccc2c(Br)ccc(Br)c12	CC(C)(C)O[SiH2](Cc1c(B(O)O)ccc(Cl)c1)=O.c1cccc2c(Br)ccc(Br)c12	CC(C)(C)O[P+](OCc1cc(Cl)ccc1B(O)O)OC(C)(C)C.Brc1ccc(Br)c2ccccc21	CC(C)(C)O[P+](OCc1cc(Cl)ccc1B(O)O)OC(C)(C)C.Brc1c2ccccc2c(-c2ccc(Cl)cc2C=O)cc1	-2.6016243	-3.6443777	-4.535206	-5.763531	-6.022562	-6.0587955	-6.185842	-6.278577	-7.4069757	-7.43487
COc1cc(-c2ccc3nc(NC(C)=O)cn3n2)cnc1OC	CC(=O)OC(C)=O.COc1ncc(Br)cc1OCn1c(N)cn2nc(Cl)ccc21	CC(=O)OC(C)=O.COc1ncc(Br)cc1OCn1c(N)cn2nc(Cl)ccc12	n1(COc2cc(Br)cnc2OC)c(N)cn2nc(Cl)ccc12.CC(=O)OC(C)=O	n1(COc2cc(Br)cnc2OC)c(N)cn2nc(Cl)ccc12.CC(OC(C)=O)=O	n1(COc2c(OC)ncc(Br)c2)c(N)cn2nc(Cl)ccc12.CC(=O)OC(C)=O	n1(COc2c(OC)ncc(Br)c2)c(N)cn2nc(Cl)ccc12.CC(OC(C)=O)=O	n1(COc2cc(Br)cnc2OC)c(N)cn2nc(Cl)ccc12.CC(=O)OC(=O)C	n1(COc2c(OC)ncc(Br)c2)c(N)cn2nc(Cl)ccc12.CC(OC(=O)C)=O	n1(COc2c(OC)ncc(Br)c2)c(N)cn2nc(Cl)ccc12.CC(=O)OC(=O)C	n1(COc2c(OC)ncc(Br)c2)c(N)cn2nc(Cl)ccc12.O=C(C)OC(C)=O	-0.6999326	-4.646897	-8.300056	-8.309556	-8.3165	-8.32666	-8.352461	-8.35993	-8.364305	-8.479767
CC1(C)NC(=O)c2ccc(O)cc21	COc1ccc2c(c1)C(C)(C)N(Cc1ccc(OC)cc1)C2=O	COc1cc2c(cc1)C(=O)N(Cc1ccc(OC)cc1)C2(C)C	CC1(C)NC(=O)c2ccc(O)cc21.CI	CC1(C)c2c(ccc(O)c2)C(=O)N1.CI	CC1(C)c2cc(O)ccc2C(=O)N1.CI	CC1(C)c2c(ccc(O)c2)C(=O)N1.IC	CC1(C)c2cc(O)ccc2C(=O)N1.IC	CC1(C)NC(=O)c2ccc(O)cc21.IC	CC1(C)NC(=O)c2c1cc(O)cc2.CI	CC1(C)NC(=O)c2c1cc(O)cc2.IC	-1.618383	-2.6600947	-2.8059847	-3.3820548	-3.4415772	-3.4997308	-3.6666243	-3.7223542	-3.850739	-3.9732168
CCCCCC/C=C/C(=O)NCC1CCCCO1	CCCCCC/C=C/C(=O)ON(CC1CCCCO1)C(=O)OC(C)(C)C	CCCCCC/C=C/C(=O)OCl.NNCC1CCCCO1	CCCCCC/C=C/C(=O)O.ONCC1CCCCO1	O=C(/C=C/CCCCCC)ON(CC1OCCCC1)C(OC(C)(C)C)=O	O=C(/C=C/CCCCCC)ON(CC1OCCCC1)C(=O)OC(C)(C)C	O=C(/C=C/CCCCCC)ON(CC1CCCCO1)C(OC(C)(C)C)=O	C(=C/CCCCCC)\C(=O)ON(CC1OCCCC1)C(OC(C)(C)C)=O	C(=C/CCCCCC)\C(=O)ON(CC1OCCCC1)C(=O)OC(C)(C)C	C1(CN(OC(=O)/C=C/CCCCCC)C(=O)OC(C)(C)C)CCCCO1	C1(CN(OC(=O)/C=C/CCCCCC)C(OC(C)(C)C)=O)CCCCO1	-0.8226804	-3.488681	-3.966022	-5.9496217	-5.9911838	-6.041306	-6.1262107	-6.1464796	-6.356428	-6.3787923
CC(=O)NCCC(C)(C)CC1NC(C(=O)NCC[C@H]2COC(C)(C)O2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F	CC(=O)Cl.CC(C)(CCNC(=O)OC(C)(C)C)CC1NC(C(=O)NCC[C@H]2COC(C)(C)O2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F	CC(=O)Cl.CC(CCNC(=O)OC(C)(C)C)(CC1NC(C(=O)NCC[C@H]2COC(C)(C)O2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F)CCN	CC(=O)Cl.CC(CCNC(=O)OC(C)(C)C)(CC1NC(C(=O)NCC[C@H]2COC(C)(C)O2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F)CSC(C)=O	CC(=O)Cl.CC(CCNC(=O)OC(C)(C)C)(CC1NC(C(=O)NCC[C@H]2COC(C)(C)O2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F)CS(C)(=O)=O	CC(=O)Cl.CC(CCNC(=O)OC(C)(C)C)(CC1NC(C(=O)NCC[C@H]2COC(C)(C)O2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F)CP(=O)(Cl)OCC	CC(=O)Cl.CC(CCN)(CCNC(=O)OC(C)(C)C)CC1NC(C(=O)NCC[C@H]2COC(C)(C)O2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F	CC(=O)Cl.CC(CCNC(=O)OC(C)(C)C)(CC1NC(C(=O)NCC[C@H]2COC(C)(C)O2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F)CS(C)=O	CC(=O)Cl.CC(CCNC(=O)C1NC(CC(C)(CCNC(=O)OC(C)(C)C)C)C(C#N)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F)(CCl)C	CC(=O)Cl.CC(CCNC(=O)OC(C)(C)C)(CC1NC(C(=O)NCC[C@H]2COC(C)(C)O2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F)CP(=O)(Cl)OCCCl	CC(=O)Cl.CC(CCN)(CC1NC(C(=O)NCC[C@H]2COC(C)(C)O2)C(c2cccc(Cl)c2F)C1(C#N)c1ccc(Cl)cc1F)CCNC(=O)OC(C)(C)C	-1.5943894	-1.939108	-2.8409972	-3.0207255	-4.8484297	-5.2018213	-5.252669	-5.4214916	-5.5023994	-5.530814
O=C(NCCN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cccc(O)c1	COc1cccc(C(=O)Cl)c1.NCCN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1	N1(CCN)CCC(Oc2cc(Cl)c(Cl)cc2)CC1.c1c(C(Cl)=O)cccc1OC	N1(CCN)CCC(Oc2cc(Cl)c(Cl)cc2)CC1.c1c(C(Cl)=O)cc(OC)cc1	N1(CCN)CCC(Oc2ccc(Cl)c(Cl)c2)CC1.c1c(C(Cl)=O)cccc1OC	N1(CCN)CCC(Oc2ccc(Cl)c(Cl)c2)CC1.c1c(C(Cl)=O)cc(OC)cc1	N1(CCN)CCC(Oc2cc(Cl)c(Cl)cc2)CC1.c1c(C(=O)Cl)cccc1OC	N1(CCN)CCC(Oc2cc(Cl)c(Cl)cc2)CC1.c1c(C(=O)Cl)cc(OC)cc1	N1(CCN)CCC(Oc2ccc(Cl)c(Cl)c2)CC1.c1c(C(=O)Cl)cccc1OC	N1(CCN)CCC(Oc2ccc(Cl)c(Cl)c2)CC1.c1c(C(=O)Cl)cc(OC)cc1	N1(CCN)CCC(Oc2cc(Cl)c(Cl)cc2)CC1.c1c(OC)cccc1C(Cl)=O	-0.6950702	-8.33226	-8.334197	-8.338842	-8.341782	-8.372289	-8.374042	-8.378957	-8.381426	-8.386199
COC(=O)Cc1cn(C)nc1OCc1cc(OCc2nc(-c3ccccc3)oc2C)no1	COC(=O)Cc1cn(C)nc1O.ClCc1cc(OCc2nc(-c3ccccc3)oc2CCl)no1	COC(=O)Cc1cn(C)nc1O.ClCc1cc(OCc2nc(-c3ccccc3)oc2CBr)no1	COC(=O)Cc1cn(C)nc1O.OCc1nc(-c2ccccc2)oc1COc1cc(CCl)on1	COC(=O)Cc1cn(C)nc1OCCc1oc(-c2ccccc2)nc1CCl.Oc1cc(CCl)on1	c1(-c2ccccc2)oc(CCl)c(COc2cc(CCl)on2)n1.c1(O)nn(C)cc1CC(OC)=O	c1(-c2ccccc2)oc(CCl)c(COc2cc(CCl)on2)n1.c1(O)nn(C)cc1CC(=O)OC	c1(-c2ccccc2)oc(CCl)c(COc2noc(CCl)c2)n1.c1(O)nn(C)cc1CC(OC)=O	c1(-c2ccccc2)oc(CCl)c(COc2noc(CCl)c2)n1.c1(O)nn(C)cc1CC(=O)OC	c1(-c2ccccc2)oc(CCl)c(COc2cc(CCl)on2)n1.c1(CC(=O)OC)cn(C)nc1O	c1(-c2ccccc2)oc(CCl)c(COc2noc(CCl)c2)n1.c1(CC(=O)OC)cn(C)nc1O	-0.72204566	-4.9246755	-4.965653	-5.386206	-10.098822	-10.10592	-10.113821	-10.119299	-10.201673	-10.208839
COC(=O)/C(=C/C1CCCCC1)c1ccc(-n2nnnc2C)c(Cl)c1	COC(=O)/C(I)=C\C1CCCCC1Cc1nnnn1-c1ccc(I)cc1Cl.O=C([O-])OC	COC(=O)/C(I)=C\C1CCCCC1Cc1nnnn1-c1ccc(I)cc1Cl.ICI	COC(=O)/C(I)=C\C1CCCCC1Cc1nnnn1-c1ccc(I)cc1Cl.O=C(OC)CO	COC(=O)/C(I)=C\C1CCCCC1Cc1nnnn1-c1ccc(I)cc1Cl.O=C(OC)CP(=O)(OCC(F)(F)F)OCC(F)(F)F	COC(=O)/C(I)=C\C1CCCCC1Cc1nnnn1-c1ccc(I)cc1Cl.O=CC1CCCCC1	COC(=O)/C(I)=C\C1CCCCC1C(=O)Cc1nnnn1-c1ccc(I)cc1Cl.NCI	COC(=O)/C(I)=C\C1CCCCC1Cc1nnnn1-c1ccc(I)cc1Cl.O=C(OC)CP(=O)(OC)OCC(F)(F)F	COC(=O)/C(I)=C\C1CCCCC1Cc1nnnn1-c1ccc(I)cc1Cl.O=C(/C(I)=C\I)OC	COC(=O)/C(I)=C\C1CCCCC1C(=O)Cc1nnnn1-c1ccc(I)cc1Cl.NNc1ccc(I)cc1Cl	COC(=O)/C(I)=C\C1CCCCC1Cc1nnnn1-c1ccc(I)cc1Cl.O=C(OC)C=P(c1ccccc1)(c1ccccc1)c1ccccc1	-2.3682451	-2.7806077	-2.9306023	-3.1428695	-3.6511586	-3.8881264	-3.9865901	-4.231026	-4.413478	-5.0451775
N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1cscn1	C#Cc1c(N)nc(S)c(C#N)c1-c1cscn1.ClCc1csc(-c2ccc(Cl)cc2)n1N	C#Cc1c(N)nc(S)c(C#N)c1-c1cscn1.N(n1c(CCl)csc1-c1ccc(Cl)cc1)=C=O	C#Cc1c(N)nc(S)c(C#N)c1-c1cscn1.N(n1c(-c2ccc(Cl)cc2)scc1CCl)=C=O	C#Cc1c(N)nc(S)c(C#N)c1-c1cscn1.N(n1c(-c2ccc(Cl)cc2)scc1CCl)=C?(CCCC)(CCCC)CCCC	C#Cc1c(N)nc(S)c(C#N)c1-c1cscn1.N(=Cc1n(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)sc1)O	C#Cc1c(N)nc(S)c(C#N)c1-c1cscn1.N(n1c(-c2ccc(Cl)cc2)scc1CCl)=C	C#Cc1c(N)nc(S)c(C#N)c1-c1cscn1.N(n1c(CCl)csc1-c1ccc(Cl)cc1)(C(OC(C)(C)C)=O)Cl	C#Cc1c(N)nc(S)c(C#N)c1-c1cscn1.N(N)n1c(CCl)csc1-c1ccc(Cl)cc1	C#Cc1c(N)nc(S)c(C#N)c1-c1cscn1.N(n1c(CCl)csc1-c1ccc(Cl)cc1)(C(=O)C(F)(F)F)N	C#Cc1c(N)nc(S)c(C#N)c1-c1cscn1.N(n1c(CCl)csc1-c1ccc(Cl)cc1)(C(=O)OC(C)(C)C)Cl	-3.452574	-4.9068103	-5.2116485	-5.738373	-5.9442654	-5.9952445	-6.019246	-6.216872	-6.404891	-7.043787
COc1cc(C(C)=O)ccc1OCCCN1CCC(C(C#N)(c2ccc(F)cc2)c2ccc(F)cc2)C1	COc1cc(C(C)=O)ccc1OCCCCl.N#CC(c1ccc(F)cc1)(c1ccc(F)cc1)C1CCN(C(=O)OC(C)(C)C)C1	COc1cc(C(C)=O)ccc1OCCCCl.Fc1ccc(C(C#N)(c2ccc(F)cc2)C2CCN(C(=O)OC(C)(C)C)C2)cc1	COc1cc(C(C)=O)ccc1OCCCCl.Fc1ccc(C(C#N)(c2ccc(F)cc2)C2CCN(C(OC(C)(C)C)=O)C2)cc1	COc1cc(C(C)=O)ccc1OCCCCl.N#CC(c1ccc(F)cc1)(c1ccc(F)cc1)C1CCNC1	COc1cc(C(C)=O)ccc1OCCCCl.Fc1ccc(C(c2ccc(F)cc2)(C#N)C2CCN(C(=O)OC(C)(C)C)C2)cc1	COc1cc(C(C)=O)ccc1OCCCCl.Fc1ccc(C(c2ccc(F)cc2)(C#N)C2CCN(C(OC(C)(C)C)=O)C2)cc1	COc1cc(C(C)=O)ccc1OCCCCl.N#CC(c1ccc(F)cc1)(c1ccc(F)cc1)C1CCN(C(OC(C)(C)C)=O)C1	c1(F)ccc(C(c2ccc(F)cc2)(C#N)C2CN(C(=O)OC(C)(C)C)CC2)cc1.c1c(OCCCCl)c(OC)cc(C(=O)C)c1	c1(F)ccc(C(c2ccc(F)cc2)(C#N)C2CN(C(=O)OC(C)(C)C)CC2)cc1.c1(OCCCCl)c(OC)cc(C(=O)C)cc1	c1(F)ccc(C(c2ccc(F)cc2)(C#N)C2CN(C(=O)OC(C)(C)C)CC2)cc1.c1c(OCCCCl)c(OC)cc(C(C)=O)c1	-0.7549473	-3.5110278	-6.668209	-6.716173	-7.551558	-7.6611133	-9.280516	-10.883495	-10.934878	-10.939678
Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(CCn2ccnc2)cs1	CS(=O)(=O)Cl.Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(CCO)cs1	c1(C)c(Cl)cccc1S(=O)(Nc1scc(CCO)n1)=O.ClS(=O)(C)=O	c1(C)c(Cl)cccc1S(=O)(Nc1scc(CCO)n1)=O.ClS(=O)(=O)C	c1(C)c(Cl)cccc1S(Nc1scc(CCO)n1)(=O)=O.O=S(=O)(C)Cl	c1(C)c(Cl)cccc1S(=O)(Nc1scc(CCO)n1)=O.O=S(=O)(C)Cl	c1(C)c(Cl)cccc1S(Nc1scc(CCO)n1)(=O)=O.O=S(C)(=O)Cl	c1(C)c(Cl)cccc1S(Nc1scc(CCO)n1)(=O)=O.O=S(C)(Cl)=O	c1(C)c(Cl)cccc1S(Nc1scc(CCO)n1)(=O)=O.O=S(=O)(Cl)C	c1(C)c(Cl)cccc1S(=O)(Nc1scc(CCO)n1)=O.O=S(=O)(Cl)C	c1(C)c(Cl)cccc1S(Nc1scc(CCO)n1)(=O)=O.O=S(Cl)(C)=O	-0.7069272	-8.707077	-8.76878	-8.795607	-8.805231	-8.85441	-8.85755	-8.86138	-8.862977	-8.86776
COc1ccc2[nH]c(=O)c3sccc3c2c1-c1ccc([C@H](C)NC(=O)OC(C)(C)C)cc1	CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COc1ccc2[nH]c(=O)c3sccc3c2c1Br	CC(C)(C)OC(=O)N[C@@H](CSc1c(OC)ccc2[nH]c(=O)c3sccc3c12)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C	CC(C)(C)OC(=O)N[C@@H](CSc1c(OC)ccc2[nH]c(=O)c3sccc3c12)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.CC1(C)C(C)(C)OB(B2OC(C)(C)C(C)(C)O2)O1	CC(C)(C)OC(=O)N[C@@H](C[C@H]1OC(C)(C)C(C)(C)O1)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.COc1ccc2[nH]c(=O)c3sccc3c2c1Br	CC(C)(C)OC(=O)N[C@@H](CSc1c(OC)ccc2[nH]c(=O)c3sccc3c12)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.O1C(C)(C)C(C)(C)OB1B1OC(C)(C)C(C)(C)O1	CC(C)(C)OC(=O)N[C@@H](CSc1c(OC)ccc2[nH]c(=O)c3sccc3c12)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.O1B(B2OC(C)(C)C(C)(C)O2)OC(C)(C)C1(C)C	CC(C)(C)OC(=O)N[C@@H](CSc1c(OC)ccc2[nH]c(=O)c3c(ccs3)c12)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C	CC(C)(C)OC(=O)N[C@@H](CSc1c(OC)ccc2[nH]c(=O)c3c(ccs3)c12)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.CC1(C)C(C)(C)OB(B2OC(C)(C)C(C)(C)O2)O1	CC(C)(C)OC(=O)N[C@@H](CSc1c(OC)ccc2[nH]c(=O)c3sccc3c12)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.B1(c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)OC(C)(C)C(C)(C)O1	CC(C)(C)OC(=O)N[C@@H](CSc1c(OC)ccc2[nH]c(=O)c3c(c12)ccs3)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C	-1.7254034	-2.4640784	-3.1804554	-3.81167	-3.9283895	-3.9451928	-4.3696494	-4.512976	-4.9938626	-5.127552
O=C(OC12CCN(CC1)CC2)C(=O)c1cccs1	COC(=O)C(=O)c1cccs1.OC12CCN(CC1)CC2	CCOC(=O)C(=O)c1cccs1.OC12CCN(CC1)CC2	COC(=O)C(=O)c1cccs1	C1C2(OC(C(=O)c3sccc3)=O)CCN(CC2)C1	C1C2(OC(C(=O)c3cccs3)=O)CCN(CC2)C1	COC(=O)C(=O)c1cccs1.C1CC2(O)CCN1CC2	COC(=O)C(=O)c1cccs1.C1CN2CCC1(O[SiH](C)C)CC2	COC(=O)C(=O)c1cccs1.C1N2CCC(O)(CC2)C1	COC(=O)C(=O)c1cccs1.C1C2(O)CCN(CC2)C1	C1C2(OC(c3sccc3)=O)CCN(CC2)C1.O=C(C(=O)OCC)O	-1.4022691	-1.9495083	-5.2256203	-5.5356526	-5.566464	-6.3938265	-6.4311795	-6.478027	-6.5093584	-9.302817
O=S(Cc1c(F)cccc1Cl)c1nc2cnccc2[nH]1	CC(=O)On1c(SCc2c(F)cccc2Cl)nc2cnccc21	CC(=O)OOn1c(SCc2c(F)cccc2Cl)nc2cnccc21	CC(C)(C)[Si](C)(C)On1c(SCc2c(F)cccc2Cl)nc2cnccc21	Fc1cccc(Cl)c1CSc1nc2cnccc2[nH]1.OO	COCOn1c(SCc2c(F)cccc2Cl)nc2cnccc21	CC(=O)OO.Fc1cccc(Cl)c1CSc1nc2cnccc2[nH]1	CC(=O)O/N=C(\SCc1c(F)cccc1Cl)c1nc2cnccc2[nH]1	C(c1c(F)cccc1Cl)Sc1nc2c(ccnc2)[nH]1.OO	C(c1c(F)cccc1Cl)Sc1nc2cnccc2[nH]1.O(C)C(=O)C	C(c1c(F)cccc1Cl)Sc1nc2c(ccnc2)[nH]1.O(C)C(=O)C	-2.0977743	-2.1355472	-2.5627177	-3.6215663	-3.703453	-3.886365	-5.00297	-6.6081486	-6.869413	-7.3849
C=CCNC(=O)N1CC(Oc2cccc(C)c2)C1	C=CCN(Cc1cccc(OC2CNC2)c1)CC=C.O=C(Cl)Cl	C=CCN(Cc1cccc(OC2CNC2)c1)CC=C.ClC(Cl)=O	C=CCN(Cc1cccc(OC2CNC2)c1)CC=C.ClC(=O)Cl	C=CCN(Cc1cc(OC2CNC2)ccc1)CC=C.ClC(Cl)=O	C=CCN(Cc1cc(OC2CNC2)ccc1)CC=C.ClC(=O)Cl	C=CCN(Cc1cc(OC2CNC2)ccc1)CC=C.O=C(Cl)Cl	C=CCNCc1cccc(OC2CNC2)c1.O=C(Cl)Cl	C=CCN(Cc1cccc(OC2CNC2)c1)CC=C.C(Cl)(Cl)=O	C=CCN(Cc1cccc(OC2CNC2)c1)CC=C.C(Cl)(=O)Cl	C=CCN(Cc1cccc(OC2CNC2)c1)CC=C.C(=O)(Cl)Cl	-0.9850143	-3.4022691	-3.4574182	-3.8252203	-3.851926	-3.8754277	-3.8771615	-4.9638767	-5.009617	-5.080586
COC(=O)c1ccc(C(=O)O)cc1-c1cccnc1	COC(=O)c1ccc(C(=O)OC)c(I)c1.OB(O)c1cccnc1	COC(=O)c1ccc(C(OC)=O)c(I)c1.c1c(B(O)O)cncc1	COC(=O)c1ccc(C(OC)=O)c(I)c1.c1c(B(O)O)cccn1	c1(C(OC)=O)cc(I)c(C(OC)=O)cc1.c1cc(B(O)O)cnc1	c1(C(OC)=O)cc(I)c(C(OC)=O)cc1.c1c(B(O)O)cncc1	c1(C(OC)=O)cc(I)c(C(OC)=O)cc1.c1(B(O)O)cnccc1	c1c(C(OC)=O)cc(I)c(C(OC)=O)c1.c1cc(B(O)O)cnc1	c1(C(OC)=O)cc(I)c(C(OC)=O)cc1.c1ncc(B(O)O)cc1	c1c(C(OC)=O)cc(I)c(C(OC)=O)c1.c1c(B(O)O)cncc1	c1(C(OC)=O)cc(I)c(C(OC)=O)cc1.c1ncccc1B(O)O	-0.6565822	-7.9371414	-8.00734	-8.32749	-8.349846	-8.365102	-8.366206	-8.36974	-8.388476	-8.39322
O=C1CCC(N2C(=O)c3cccc(CNC(=O)c4cccc(OC(F)F)c4)c3C2=O)C(=O)N1	CC(C)(C)OC(=O)NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.OC(=O)c1cccc(OC(F)F)c1	CC(C)(C)OC(=O)NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.O=C(O)c1cccc(OC(F)F)c1	N#Cc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.OC(=O)c1cccc(OC(F)F)c1	N#Cc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.O=C(O)c1cccc(OC(F)F)c1	N#Cc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.OC(c1cc(OC(F)F)ccc1)=O	NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.O=C(O)c1cccc(OC(F)F)c1	N#Cc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.OC(c1cccc(OC(F)F)c1)=O	CC(C)(C)OC(=O)NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.OC(c1cccc(OC(F)F)c1)=O	N#Cc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.OC(=O)c1cc(OC(F)F)ccc1	CC(C)(C)OC(=O)NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O.OC(c1cc(OC(F)F)ccc1)=O	-2.8223312	-3.417472	-3.6894863	-3.7595458	-3.8536272	-3.8972845	-3.924972	-4.052281	-4.103195	-4.651917
CCC(Sc1nnc2c3ccccc3n(CC(=O)O)c2n1)C(=O)N1c2ccccc2Sc2ccccc21	CCC(Br)C(=O)N1c2ccccc2Sc2ccccc21.CCOC(=O)Cn1c2ccccc2c2nnc(S)nc21	CCOC(=O)Cn1c2ccccc2c2nnc(S)nc21.CCC(Br)C(=O)N1c2ccccc2Sc2ccccc21	CCOC(=O)Cn1c2ccccc2c2nnc(S)nc21.c1ccc2c(c1)N(C(=O)C(Br)CC)c1ccccc1S2	CCOC(=O)Cn1c2ccccc2c2nnc(S)nc21.c1ccc2c(c1)N(C(=O)C(Br)CC)c1c(cccc1)S2	CCOC(=O)Cn1c2ccccc2c2nnc(S)nc21.c1ccc2c(c1)N(C(=O)C(CC)Br)c1ccccc1S2	CCOC(Cn1c2ccccc2c2nnc(S)nc12)=O.c1ccc2c(c1)Sc1c(cccc1)N2C(=O)C(Br)CC	CCOC(Cn1c2ccccc2c2nnc(S)nc12)=O.c1ccc2c(c1)Sc1c(cccc1)N2C(=O)C(CC)Br	CCOC(Cn1c2c(nnc(S)n2)c2ccccc12)=O.c1ccc2c(c1)Sc1c(cccc1)N2C(=O)C(Br)CC	CCOC(Cn1c2c(nnc(S)n2)c2ccccc12)=O.c1ccc2c(c1)N(C(=O)C(Br)CC)c1ccccc1S2	CCOC(Cn1c2c(nnc(S)n2)c2ccccc12)=O.c1ccc2c(c1)Sc1c(cccc1)N2C(C(CC)Br)=O	-1.8355223	-2.120908	-8.962359	-9.004954	-9.006785	-9.09078	-9.116411	-9.374701	-9.394563	-9.399173
